material,site,species,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,productivity
sy,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,39.8
br,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,39.2
cd,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,118
sy,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,37.8
ns,sidrolândia,soy,0,1,0,1,0,0,0,1,0,1,0,73.6
m6,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,36
cd,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,103.3
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,34.6
vt,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,34.5
cd,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,140.2
do,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,34.1
br,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,34
2b,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,110
sy,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,32.5
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,31.6
sy,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,30.7
cd,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,138
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,28.6
br,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,28.3
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,27.7
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,27.4
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,26.7
ad,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,25.4
ns,sidrolândia,soy,0,1,0,1,0,0,0,1,0,1,0,62.3
br,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,17
fa,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,135.1
fa,deodápolis,corn,0,1,0,1,0,0,0,1,0,1,0,104.7
br,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,82.6
fa,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,124.3
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,81.3
fa,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,122.2
fa,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,116.2
fa,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,121
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,79.3
fa,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,137.2
fa,amambai,corn,0,1,0,1,0,0,0,1,0,1,0,126.5
as,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,79
fa,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,126.1
fa,deodápolis,corn,0,1,0,1,0,0,0,1,0,1,0,106.7
tm,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,76.8
br,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,76.5
fa,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,117.7
br,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,76.4
ns,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,75.6
fa,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,130.4
fa,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,117.5
fa,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,165.1
tm,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,74.1
te,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,73.5
pr,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,73.1
as,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,72.8
fa,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,135.9
fe,amambai,corn,0,1,0,1,0,0,0,1,0,1,0,120.3
fe,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,121.6
fe,deodápolis,corn,0,1,0,1,0,0,0,1,0,1,0,101.4
br,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,70
fe,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,109.4
ic,maracaju,soy,0,1,0,1,0,0,0,1,0,1,0,68.1
fe,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,121.2
as,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,101.5
as,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,117.1
as,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,78.2
as,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,140.5
fe,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,131.8
fe,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,81.4
fe,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,125.7
fe,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,160.4
fe,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,139.8
cd,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,120.5
cd,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,130.4
tm,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,55.4
ad,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,55.1
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,54.9
ft,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,54.7
cz,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,54.6
ns,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,54.5
sy,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,54.4
ft,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,54.4
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,54
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,54
cs,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,53.7
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,53.3
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,53
2b,amambai,corn,0,1,0,1,0,0,0,1,0,1,0,125.1
m5,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,52.9
2b,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,127.3
2b,deodápolis,corn,0,1,0,1,0,0,0,1,0,1,0,98.3
ns,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,52.7
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,52.6
2b,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,115.8
ft,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,52.1
dm,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,52
2b,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,123.5
cz,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,51
2b,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,111.3
cs,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,49.7
2b,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,125.5
ns,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,49.3
na,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,48.9
sy,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,48.6
ad,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,48.4
2b,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,123.1
ic,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,47.7
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,47.6
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,46.6
ft,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,45.4
cs,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,45
ic,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,44.8
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,43.9
ns,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,43.4
ns,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,42.5
ft,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,42.2
gn,amambai,corn,0,1,0,1,0,0,0,1,0,1,0,123.1
ds,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,41.9
gn,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,111.9
gn,deodápolis,corn,0,1,0,1,0,0,0,1,0,1,0,82.1
pr,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,39.7
ft,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,38.9
gn,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,98.7
vt,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,37.4
gn,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,109
gn,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,85.9
gn,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,131.2
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,46
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,45.3
ic,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,44.8
gn,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,123.5
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,44
br,naviraí,soy,0,1,0,1,0,0,0,1,0,1,0,43.3
gn,amambai,corn,0,1,0,1,0,0,0,1,0,1,0,121
gn,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,126.5
m5,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,80.6
sy,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,78
m6,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,77.7
sy,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,76.9
sy,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,76.6
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,75.2
cz,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,74.9
dm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,74.1
ad,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,74.1
te,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,74
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,73.7
ft,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,73.1
sy,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,72.8
ft,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,71.5
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,71.2
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,70.9
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,70.8
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,70.7
tm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,70.6
cz,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,70.1
pr,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,69.9
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,69.4
tm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,69.2
vt,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,68.7
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,68.2
tm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,67.7
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,67.2
ad,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,66.6
pr,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,65.9
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,65.7
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,65.4
sy,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,65.1
ft,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,64.7
dm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,64.3
tm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,63.8
ft,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,63.7
sy,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,63.2
na,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,62.8
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,62.7
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,60.7
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,80.5
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,78.8
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,77.6
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,77.1
tm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,75.5
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,73.8
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,73.5
te,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,72.8
te,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,72.5
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,71.9
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,69.8
cz,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,69.4
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,68.8
bs,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,68.7
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,68.2
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,67.7
br,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,67.1
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,66.2
gm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,66
bs,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,63.3
te,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,61.3
tm,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,60.9
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,60.9
ns,amambai,soy,0,1,0,1,0,0,0,1,0,1,0,50.3
ad,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,80
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,78.9
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,78.9
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,77.9
m6,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,77.6
bs,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,77.4
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,77.3
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,77.2
na,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,76.7
m6,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,76.3
dm,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,76.3
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,74.9
tm,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,74.8
bs,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,74.6
ic,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,72.3
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,72.3
pr,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,72.2
cz,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,72.2
ns,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,71.7
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,71.1
sy,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,71
sy,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,70.8
m5,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,70.6
ns,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,70.5
sy,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,69.8
te,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,68.6
tm,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,68.5
cz,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,68.5
te,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,68.5
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,68
vt,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,67.7
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,67.5
sy,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,67.4
pr,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,67.2
pr,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,67.1
ns,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,66.9
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,66.5
ns,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,66.2
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,66.1
dm,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,64.7
tm,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,63.8
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,63.8
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,63
ft,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,62.5
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,62.5
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,62.5
ns,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,61.6
tm,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,60.6
br,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,60.1
ft,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,59.6
ns,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,59.4
ft,antôniojoão,soy,0,1,0,1,0,0,0,1,0,1,0,58.6
bg,amambai,corn,0,1,0,1,0,0,0,1,0,1,0,135.9
bg,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,125.2
bg,deodápolis,corn,0,1,0,1,0,0,0,1,0,1,0,113
bg,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,101.3
bg,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,127.3
bg,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,112
bg,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,133.8
bg,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,133.6
cz,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,71.3
pr,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,71
as,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,71
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,70.4
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,70.1
tm,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,69.1
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,68.6
5d,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,68.3
ad,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,68.3
te,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,67.8
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,67.6
tm,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,67.4
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,67.3
m6,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,66.8
in,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,66.4
bs,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,66.3
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,66.2
ds,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,65.6
cz,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,65.4
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,65
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,65
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,64.8
dm,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,64.5
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,64.4
m6,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,64.3
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,63.7
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,63.6
ad,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,63.6
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,63.5
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,63.4
in,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,62.8
m5,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,62.8
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,62.2
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,62.1
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,62.1
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,61.7
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,61.7
bs,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,60.9
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,59.8
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,59.6
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,59.3
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,58.8
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,58.5
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,58
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,57
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,56.4
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,49.3
te,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,69.3
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,69.1
as,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,68.7
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,68.2
dm,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,67.4
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,66
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,64.9
m6,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,64.4
bg,amambai,corn,0,1,0,1,0,0,0,1,0,1,0,125
bg,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,114
bg,deodápolis,corn,0,1,0,1,0,0,0,1,0,1,0,102.1
ad,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,63.5
bg,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,106.6
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,62.6
bg,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,115.9
tm,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,62.3
bg,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,98.5
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,62.2
bg,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,129.2
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,61.2
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,60.9
bg,sidrolândia,corn,0,1,0,1,0,0,0,1,0,1,0,125.4
do,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,58.1
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,57.9
ft,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,57.8
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,57.2
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,56.8
sy,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,55.8
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,55.6
in,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,50.3
br,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,50.1
ns,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,42.4
as,bonito,soy,0,1,0,1,0,0,0,1,0,1,0,28.3
m5,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,74.5
pr,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,68.3
m6,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,67.1
bs,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,67
te,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,64.4
ft,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,62.9
pr,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,62.6
ad,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,60
ns,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,59.8
pr,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,59.1
na,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,58.7
sy,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,58.4
ns,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,58.4
tm,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,58.1
tm,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,57.4
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,57.2
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,57
ns,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,56.9
dm,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,56
ns,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,56
tm,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,55.3
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,55.1
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,54.9
dm,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,54.7
bg,amambai,corn,0,1,0,1,0,0,0,1,0,1,0,133.6
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,54.4
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,53.4
bg,bonito,corn,0,1,0,1,0,0,0,1,0,1,0,120.6
bg,deodápolis,corn,0,1,0,1,0,0,0,1,0,1,0,80.2
ns,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,52.9
vt,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,52.5
sy,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,52.4
bg,dourados,corn,0,1,0,1,0,0,0,1,0,1,0,115.3
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,51.8
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,51.6
sy,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,51.5
bg,maracaju,corn,0,1,0,1,0,0,0,1,0,1,0,123.5
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,50.4
br,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,47.2
sy,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,46.6
bg,naviraí,corn,0,1,0,1,0,0,0,1,0,1,0,110.5
ft,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,34.5
ft,caarapó,soy,0,1,0,1,0,0,0,1,0,1,0,23.6
bg,riobrilhante,corn,0,1,0,1,0,0,0,1,0,1,0,135.9
br,campogrande,soy,0,1,0,1,0,0,0,1,0,1,0,67.3
sy,campogrande,soy,0,1,0,1,0,0,0,1,0,1,0,65.7
