date,Amambaí,Anaurilandia,Campo_Grande,Dourados,Ivinhema,Maracaju,Rio_Brilhante,São_Gabriel_do_Oeste,Sidrolândia
2016-04-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,0.2,,0.0,0.0,0.0,0.4,0.0,0.6,0.0
2016-04-23,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
2016-04-24,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
2016-04-25,31.200000000000003,,11.8,26.2,0.0,3.2,12.6,,0.0
2016-04-26,25.199999999999996,,25.199999999999992,21.6,0.6000000000000001,45.600000000000016,44.80000000000001,,0.2
2016-04-27,0.0,,0.2,0.0,0.0,0.0,0.0,8.4,0.2
2016-04-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2016-04-29,0.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.2
2016-04-30,0.2,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2016-05-01,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-05-02,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-05-03,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-05-04,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-05-05,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-05-06,23.0,,0.0,17.2,,0.8,1.2000000000000002,0.0,0.0
2016-05-07,10.599999999999998,,0.0,2.2,,1.2,1.7999999999999998,0.0,0.0
2016-05-08,74.80000000000001,,0.0,10.4,,0.0,0.0,10.2,0.0
2016-05-09,,,5.0,27.8,,3.4,16.2,40.2,0.0
2016-05-10,12.600000000000001,,81.8,16.4,,30.4,23.0,0.0,0.2
2016-05-11,0.0,,56.00000000000001,2.4,,0.0,0.6,1.8,0.0
2016-05-12,0.4,,1.2000000000000002,11.4,,2.2,55.2,2.2,0.0
2016-05-13,0.0,,14.600000000000001,0.0,,0.4,1.2000000000000002,0.0,0.0
2016-05-14,0.0,,0.0,0.2,,0.0,0.2,0.0,0.0
2016-05-15,1.0,,0.0,7.8,,0.0,0.0,0.2,0.0
2016-05-16,6.800000000000001,,0.4,3.6,,9.999999999999998,1.0,0.4,0.0
2016-05-17,0.0,,0.2,5.2,,0.0,0.0,0.0,0.0
2016-05-18,1.4,,0.2,9.4,,2.4,18.199999999999996,0.0,0.0
2016-05-19,0.0,,0.0,0.2,,0.0,0.0,0.0,0.0
2016-05-20,0.4,,0.2,0.2,,0.0,0.0,0.2,0.0
2016-05-21,0.0,,0.0,0.0,,0.0,0.2,0.0,0.0
2016-05-22,0.0,,0.0,2.0,,2.2,1.8,0.0,5.6
2016-05-23,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-05-24,0.0,,0.0,0.0,,0.0,0.2,0.0,0.0
2016-05-25,0.0,,0.0,0.0,,0.0,0.0,0.0,2.2
2016-05-26,21.6,,0.0,1.0,,0.4,2.2,0.0,22.999999999999996
2016-05-27,53.4,,12.6,4.4,,10.799999999999999,21.0,0.0,51.199999999999996
2016-05-28,45.4,,1.0,47.0,,43.39999999999999,44.0,6.200000000000001,25.799999999999997
2016-05-29,0.2,,33.2,0.2,,6.6,11.6,2.0,3.6000000000000005
2016-05-30,0.0,,0.2,1.8,,1.4,2.0,1.2,1.0
2016-05-31,0.0,,0.2,0.4,,0.0,0.2,0.0,0.0
2016-06-01,,,9.0,4.6,,7.2,2.4,1.0,1.5999999999999999
2016-06-02,0.0,,4.6000000000000005,0.0,,0.0,1.6,36.4,5.0
2016-06-03,0.0,,2.8000000000000007,0.0,,0.0,0.2,4.000000000000001,1.0
2016-06-04,0.6000000000000001,,1.0,13.4,,1.6,0.2,0.0,0.0
2016-06-05,2.4000000000000004,,14.2,12.6,,23.799999999999994,21.799999999999997,1.2000000000000002,11.200000000000001
2016-06-06,0.0,,14.0,12.4,,11.399999999999999,20.6,5.6,23.200000000000003
2016-06-07,0.0,,2.8000000000000003,0.2,,1.4,0.8,12.0,1.0
2016-06-08,0.0,,0.4,0.0,,0.2,0.0,0.2,0.2
2016-06-09,0.0,,0.0,0.0,,0.0,0.0,0.0,0.2
2016-06-10,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-11,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-12,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-13,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-14,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-15,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-16,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-17,0.0,,0.0,0.0,,0.0,0.2,0.0,0.0
2016-06-18,14.8,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-19,1.6,,0.0,0.2,,0.2,0.0,0.2,0.0
2016-06-20,0.2,,0.0,0.2,,0.0,0.0,0.0,0.0
2016-06-21,,,0.0,0.6,,0.0,0.0,0.2,0.0
2016-06-22,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-23,0.2,,0.0,0.2,,0.2,0.0,0.0,0.2
2016-06-24,0.0,,0.0,0.0,,0.0,0.2,0.0,0.0
2016-06-25,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-26,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-27,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-28,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-29,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0
2016-06-30,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-07-01,0.0,,0.0,4.0,0.4,0.0,0.0,0.0,0.0
2016-07-02,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2016-07-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-06,5.0,,0.0,4.6000000000000005,1.2,1.7999999999999998,0.0,0.0,1.0
2016-07-07,0.2,,0.0,0.2,0.2,0.0,0.4,0.0,0.4
2016-07-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-12,0.6000000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,12.600000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,13.2,,5.4,37.6,23.4,31.400000000000002,17.4,3.0,16.599999999999998
2016-07-17,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2016-07-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-19,0.2,,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2016-07-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-31,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,6.2,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-08-09,4.4,,6.6,8.4,0.0,13.0,11.8,0.0,8.6
2016-08-10,0.0,,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0
2016-08-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15,1.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,0.6,,4.2,2.4,0.0,16.2,31.999999999999996,17.199999999999996,16.6
2016-08-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2016-08-18,5.0,,0.0,2.4,4.800000000000001,0.0,0.4,0.0,0.2
2016-08-19,21.0,,2.6,11.2,19.199999999999996,6.8,3.6000000000000005,0.0,0.0
2016-08-20,48.199999999999996,,9.0,19.599999999999998,16.0,7.8,32.2,0.0,0.2
2016-08-21,0.2,,5.8,0.0,0.0,0.0,0.0,35.400000000000006,0.0
2016-08-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-08-23,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.4
2016-08-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2016-08-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,12.6,,10.2,29.799999999999997,30.8,31.999999999999996,18.799999999999997,14.799999999999999,11.4
2016-08-30,5.4,,26.799999999999997,10.999999999999996,14.399999999999999,8.2,14.2,11.400000000000002,17.8
2016-08-31,0.0,,0.4,0.0,0.0,0.2,0.0,0.4,0.2
2016-09-01,0.2,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2016-09-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-03,0.0,,0.8,1.9999999999999998,1.2000000000000002,2.6,1.9999999999999998,1.6,2.0
2016-09-04,4.2,,5.6000000000000005,0.0,0.4,0.0,0.2,13.4,3.0
2016-09-05,12.399999999999999,,30.200000000000003,1.0,6.2,1.4,10.0,2.6000000000000005,37.0
2016-09-06,0.4,,0.4,0.0,0.6000000000000001,0.0,0.0,1.4000000000000001,0.0
2016-09-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-08,15.0,,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0
2016-09-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-13,0.2,,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2016-09-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-09-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-19,26.6,,0.0,18.2,12.999999999999998,25.999999999999996,0.0,3.0,0.0
2016-09-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,5.200000000000001,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-10-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,10.8,,0.2,5.4,6.0,6.4,4.6,0.0,0.0
2016-10-04,0.0,,0.0,0.2,0.2,0.0,0.2,5.6,1.6
2016-10-05,6.199999999999999,,21.200000000000003,13.8,0.0,29.4,13.799999999999999,18.4,10.6
2016-10-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2016-10-07,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,13.8,,0.0,0.6000000000000001,0.4,0.2,0.0,3.0,0.0
2016-10-12,0.6,,0.0,0.2,0.0,0.0,0.0,0.8,0.2
2016-10-13,13.8,,1.4,18.3,17.8,0.0,10.399999999999999,0.0,0.0
2016-10-14,48.2,,18.6,34.6,5.000000000000001,0.0,43.00000000000001,5.0,0.0
2016-10-15,8.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2016-10-16,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2016-10-17,1.2,,0.4,0.0,0.0,0.0,0.2,25.4,0.0
2016-10-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0
2016-10-19,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2016-10-20,0.0,,5.6000000000000005,0.5,0.0,54.8,43.8,16.0,0.0
2016-10-21,0.0,,4.4,0.0,0.0,0.0,0.2,0.2,0.0
2016-10-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-23,0.0,,3.4000000000000004,0.0,0.0,18.8,0.0,0.0,0.6000000000000001
2016-10-24,0.0,,0.0,0.0,0.0,0.6000000000000001,0.0,1.2,0.0
2016-10-25,0.0,,0.0,0.0,0.0,0.0,0.0,20.2,0.0
2016-10-26,124.6,,16.6,41.1,0.0,0.6000000000000001,24.8,11.4,5.0
2016-10-27,0.8,,2.8,0.6,0.0,2.0,1.6,2.2,0.4
2016-10-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2016-10-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,10.599999999999998,,16.799999999999997,0.0,0.0,5.6000000000000005,15.999999999999998,1.7999999999999998,0.0
2016-11-01,0.2,,12.6,0.0,,0.0,0.0,1.0,0.0
2016-11-02,21.0,,24.2,15.8,,17.0,8.2,12.4,18.599999999999998
2016-11-03,0.0,,0.0,0.0,,0.0,0.0,0.4,0.0
2016-11-04,0.0,,0.0,0.0,,0.0,0.0,2.8,0.0
2016-11-05,0.0,,0.0,0.0,,0.0,0.0,4.199999999999999,0.0
2016-11-06,0.0,,0.0,0.0,,0.0,0.0,0.0,1.8
2016-11-07,0.0,,0.0,0.0,,0.0,0.0,0.2,0.0
2016-11-08,1.2,,0.4,0.0,,0.6000000000000001,0.0,0.2,0.0
2016-11-09,0.0,,0.0,0.0,,0.0,0.0,0.6,0.0
2016-11-10,0.0,,0.0,0.0,,2.2,0.0,0.0,0.0
2016-11-11,5.8,,0.0,0.0,,2.4,5.8,0.0,4.8
2016-11-12,0.0,,6.4,0.0,,0.2,5.2,9.799999999999997,0.6000000000000001
2016-11-13,0.0,,1.7999999999999998,0.0,,0.0,0.0,12.399999999999999,0.0
2016-11-14,0.0,,0.0,0.0,,0.0,0.0,2.8000000000000003,0.0
2016-11-15,0.0,,0.0,0.0,,0.0,0.0,3.8000000000000003,0.0
2016-11-16,0.0,,0.0,0.0,,0.0,0.0,4.2,0.0
2016-11-17,0.0,,0.0,0.0,,0.0,0.0,6.4,0.0
2016-11-18,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-11-19,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-11-20,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-11-21,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2016-11-22,0.0,,0.4,0.0,1.8,0.0,0.0,5.0,0.0
2016-11-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-24,0.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,13.4,,15.2,0.0,3.6,0.0,5.4,0.0,3.6
2016-11-26,0.0,,0.0,0.6000000000000001,0.2,5.000000000000001,5.6000000000000005,0.0,2.8
2016-11-27,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.0
2016-11-28,0.0,,0.4,5.4,2.4,0.8,11.6,0.2,0.0
2016-11-29,2.4,,6.4,22.0,18.799999999999997,3.8,28.0,0.2,16.2
2016-11-30,0.0,,48.0,0.0,0.0,0.0,0.0,9.4,0.0
2016-12-01,0.0,,0.0,0.0,0.0,0.4,0.0,1.6,0.0
2016-12-02,5.0,,5.8,17.8,1.7999999999999998,0.0,0.8,5.0,0.0
2016-12-03,13.2,,0.8,4.0,4.8,13.999999999999998,4.4,0.0,15.2
2016-12-04,0.2,,9.0,0.8,0.0,0.0,0.0,0.0,0.0
2016-12-05,0.0,,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,9.6,,0.0,0.0,4.800000000000001,0.0,0.2,0.0,0.0
2016-12-07,20.2,,0.0,0.4,36.599999999999994,1.6,0.0,1.4,0.0
2016-12-08,16.6,,27.999999999999996,0.0,0.0,6.8,2.6000000000000005,11.599999999999998,20.8
2016-12-09,91.6,,17.2,43.7,17.599999999999998,8.200000000000001,0.4,9.8,0.0
2016-12-10,4.0,,2.8000000000000007,6.8,7.2,5.2,3.6000000000000005,8.599999999999998,0.0
2016-12-11,3.6000000000000005,,10.4,4.2,1.4,1.4000000000000001,1.2,4.4,31.0
2016-12-12,0.8,,6.400000000000001,1.7999999999999998,0.0,0.0,1.8,15.399999999999999,0.0
2016-12-13,0.0,,15.399999999999999,10.6,0.0,44.400000000000006,28.599999999999998,4.8,11.799999999999999
2016-12-14,0.0,,4.6000000000000005,11.399999999999995,0.0,18.8,11.799999999999999,5.200000000000001,47.8
2016-12-15,0.0,,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2016-12-16,0.0,,0.0,0.2,,0.0,0.0,2.4000000000000004,0.0
2016-12-17,0.4,,10.0,0.4,,7.6,2.2,19.999999999999996,4.199999999999999
2016-12-18,0.0,,0.2,8.0,,1.4,5.6000000000000005,0.0,0.8
2016-12-19,12.2,,2.0,14.599999999999996,,0.0,24.8,0.0,0.0
2016-12-20,26.800000000000004,,5.2,18.000000000000007,,41.0,34.8,12.399999999999999,0.4
2016-12-21,0.0,,7.6,30.999999999999993,,0.4,1.2,28.4,6.2
2016-12-22,11.2,,2.0,1.4000000000000001,,1.8,4.0,12.399999999999997,8.600000000000001
2016-12-23,6.000000000000001,,4.800000000000001,5.2,,27.2,24.2,4.2,4.8
2016-12-24,0.0,,0.2,2.2,0.0,5.8,0.8,8.6,0.2
2016-12-25,0.0,,1.4,0.0,3.4,0.2,1.2,0.0,0.0
2016-12-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,3.2
2016-12-27,2.8000000000000003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,0.2,,2.6,0.0,8.4,1.7999999999999998,0.0,0.0,8.4
2016-12-29,0.0,,0.8,0.0,0.0,0.0,2.4,0.0,0.4
2016-12-30,22.799999999999997,,25.6,10.8,4.8,12.8,10.6,0.0,0.0
2016-12-31,,,,,,,,,
2017-01-01,0.0,,1.0,0.0,0.2,0.0,0.0,0.0,1.0
2017-01-02,15.8,,16.8,7.0,0.0,43.0,8.2,23.2,27.799999999999997
2017-01-03,10.400000000000002,,1.6,10.199999999999998,13.6,6.6,16.2,0.0,5.000000000000001
2017-01-04,0.2,,3.0,1.7999999999999998,0.8,3.0,6.4,10.0,17.8
2017-01-05,1.9999999999999998,,0.2,1.2,1.4,0.0,0.0,5.2,3.400000000000001
2017-01-06,1.4,,0.0,0.0,22.0,0.0,1.0,0.4,0.0
2017-01-07,0.0,,0.0,0.0,0.0,0.0,0.0,26.2,0.0
2017-01-08,0.2,,0.0,0.0,4.6000000000000005,0.0,0.0,0.0,0.0
2017-01-09,0.0,,6.4,0.0,0.0,0.0,45.6,0.0,0.0
2017-01-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,0.8,,0.0,0.0,3.2,0.0,0.0,0.0,0.0
2017-01-12,24.2,,3.0,0.0,0.0,4.2,10.8,0.2,52.2
2017-01-13,0.2,,0.0,0.4,0.0,0.0,4.2,0.0,0.0
2017-01-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2017-01-15,0.0,,5.199999999999999,0.0,0.0,0.0,6.2,1.0,13.2
2017-01-16,2.6,,14.8,1.0,26.4,40.199999999999996,3.4000000000000004,4.8,14.2
2017-01-17,0.0,,12.6,3.800000000000001,0.0,0.2,3.6,0.2,11.2
2017-01-18,0.0,,1.5999999999999999,2.8,7.0,24.2,0.8,35.8,0.0
2017-01-19,0.0,,58.2,9.0,0.0,0.0,0.0,30.8,16.4
2017-01-20,0.0,,4.4,1.2,1.4,0.8,1.7999999999999998,2.8000000000000007,1.0
2017-01-21,0.0,,25.4,1.0,1.0,0.0,10.4,6.8,15.4
2017-01-22,7.4,,0.0,2.4,10.600000000000001,0.0,7.6000000000000005,3.8000000000000003,0.2
2017-01-23,17.4,,3.6,2.1999999999999997,0.0,9.0,0.6000000000000001,10.4,0.0
2017-01-24,14.6,,0.0,1.2,1.0,0.0,0.0,4.600000000000002,1.0
2017-01-25,0.4,,26.599999999999998,1.5999999999999999,50.20000000000001,25.199999999999996,21.400000000000002,2.1999999999999997,78.19999999999999
2017-01-26,0.2,,0.2,1.5999999999999999,2.0,0.0,5.8,2.4,6.8
2017-01-27,0.0,,9.399999999999999,1.0,0.0,0.0,0.0,2.4,0.0
2017-01-28,0.0,,18.599999999999998,0.4,0.0,0.0,0.0,7.200000000000003,0.0
2017-01-29,0.2,,0.4,0.2,0.2,5.200000000000001,0.2,6.200000000000001,1.4
2017-01-30,0.0,,0.8,0.2,5.4,0.4,1.8,5.6000000000000005,1.2
2017-01-31,24.999999999999996,,6.2,0.4,2.2,3.8,28.200000000000003,3.0000000000000004,16.8
2017-02-01,2.8000000000000003,,4.4,1.2,11.0,27.599999999999998,2.4000000000000004,2.1999999999999997,37.0
2017-02-02,0.2,,6.2,1.5999999999999999,2.2,13.399999999999999,0.2,1.7999999999999998,22.2
2017-02-03,0.0,,0.0,1.5999999999999999,0.2,0.0,0.8,1.5999999999999999,0.0
2017-02-04,0.0,,0.0,2.8000000000000003,0.0,0.0,0.0,1.4,0.0
2017-02-05,30.0,,3.8,0.8,14.399999999999999,0.2,14.399999999999999,1.7999999999999998,0.0
2017-02-06,0.2,,4.0,2.4,0.0,0.0,0.2,1.2,0.0
2017-02-07,0.0,,0.0,3.0000000000000004,0.0,0.0,0.0,1.9999999999999998,0.0
2017-02-08,0.0,,1.2,2.1999999999999997,0.0,0.2,8.8,1.5999999999999999,0.0
2017-02-09,74.8,,4.6,1.2,0.0,0.0,0.0,1.7999999999999998,0.0
2017-02-10,21.4,,3.2,3.8000000000000003,3.4,49.6,21.0,1.7999999999999998,1.0
2017-02-11,6.4,,2.4,5.200000000000001,7.6000000000000005,10.2,0.2,0.2,0.0
2017-02-12,20.799999999999997,,5.8,2.6,0.8,0.2,3.0,0.2,0.0
2017-02-13,4.8,,18.0,2.1999999999999997,21.800000000000004,9.999999999999998,0.4,0.2,0.0
2017-02-14,1.0,,3.4,1.5999999999999999,31.200000000000003,3.4,17.599999999999998,0.0,0.0
2017-02-15,0.0,,0.0,2.4,0.4,3.6,3.4000000000000004,0.4,0.0
2017-02-16,0.0,,0.0,1.4,0.0,0.0,0.0,0.0,0.2
2017-02-17,0.0,,0.0,0.8,0.0,2.1999999999999997,0.0,0.2,0.0
2017-02-18,0.0,,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2017-02-19,16.400000000000002,,4.2,1.2,0.0,0.2,0.0,0.0,0.0
2017-02-20,0.0,,0.0,1.4,0.2,19.8,46.4,0.0,0.0
2017-02-21,0.0,,2.4,1.2,0.0,0.0,0.0,0.0,0.0
2017-02-22,2.8000000000000003,,0.0,0.2,0.8,0.0,0.0,0.2,0.0
2017-02-23,4.6000000000000005,,0.0,0.4,0.0,28.599999999999998,0.8,0.2,0.0
2017-02-24,15.599999999999996,,17.200000000000003,0.8,3.6,11.000000000000002,23.0,3.800000000000001,0.0
2017-02-25,10.4,,2.4,1.5999999999999999,0.0,0.8,0.0,1.7999999999999998,0.0
2017-02-26,0.4,,3.8,1.4,0.0,0.2,0.2,1.4,0.0
2017-02-27,1.5999999999999999,,0.0,1.4,0.0,0.0,0.0,1.7999999999999998,0.0
2017-02-28,4.400000000000001,,0.0,1.5999999999999999,0.0,1.8,0.0,1.0,0.0
2017-03-01,0.4,,25.4,1.2,1.8,0.0,0.0,0.8,0.0
2017-03-02,6.6,,10.399999999999999,0.8,1.4,0.0,0.0,0.8,0.0
2017-03-03,12.8,,0.6,0.6000000000000001,20.8,0.0,0.2,0.6000000000000001,0.0
2017-03-04,10.000000000000004,,0.8,1.2,0.0,0.0,0.0,0.4,0.0
2017-03-05,5.200000000000002,,17.400000000000002,3.2000000000000006,29.4,0.0,40.6,0.6000000000000001,0.0
2017-03-06,2.8000000000000003,,0.2,3.400000000000001,0.2,0.0,0.2,0.4,0.0
2017-03-07,0.0,,11.599999999999998,1.2,0.0,0.0,0.0,0.8,0.0
2017-03-08,0.0,,0.0,0.2,0.0,0.0,0.0,0.6000000000000001,0.0
2017-03-09,0.0,,0.0,0.2,0.0,0.0,0.0,0.4,0.0
2017-03-10,0.0,,35.6,0.0,0.0,36.2,16.799999999999997,0.4,0.0
2017-03-11,0.0,,0.2,0.0,0.0,1.8,3.2,0.2,0.0
2017-03-12,1.2,,0.2,0.0,16.0,1.0,13.4,0.0,0.0
2017-03-13,4.400000000000001,,0.0,0.0,0.6000000000000001,14.4,29.200000000000003,0.2,0.4
